node,betweeness_centrality,node_type
cellular response to dexamethasone stimulus,0.0,biological_process
positive regulation of peptidyl-serine phosphorylation,0.0,biological_process
positive regulation of phosphorylation,0.0,biological_process
response to calcium ion,0.0,biological_process
learning or memory,0.0,biological_process
negative regulation of ERBB signaling pathway,0.0,biological_process
ERBB2 signaling pathway,0.0,biological_process
tongue development,0.0,biological_process
positive regulation of canonical Wnt signaling pathway,0.0,biological_process
ovulation cycle,0.0,biological_process
response to osmotic stress,0.0,biological_process
negative regulation of mitotic cell cycle,0.0,biological_process
protein autophosphorylation,0.0,biological_process
positive regulation of ERK1 and ERK2 cascade,0.0,biological_process
positive regulation of DNA replication,0.0,biological_process
cell differentiation,0.0,biological_process
circadian rhythm,0.0,biological_process
regulation of JNK cascade,0.0,biological_process
positive regulation of production of miRNAs involved in gene silencing by miRNA,0.0,biological_process
positive regulation of protein kinase C activity,0.0,biological_process
protein insertion into membrane,0.0,biological_process
transmembrane receptor protein tyrosine kinase signaling pathway,0.0,biological_process
response to UV-A,0.0,biological_process
positive regulation of B cell proliferation,0.0,biological_process
diterpenoid metabolic process,0.0,biological_process
multicellular organism development,0.0,biological_process
positive regulation of cell growth,0.0,biological_process
activation of cysteine-type endopeptidase activity involved in apoptotic process,0.0,biological_process
immune response,0.0,biological_process
positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway,0.0,biological_process
tumor necrosis factor-mediated signaling pathway,0.0,biological_process
extrinsic apoptotic signaling pathway,0.0,biological_process
regulation of apoptotic process,0.0,biological_process
Fas signaling pathway,0.0,biological_process
regulation of stress-activated MAPK cascade,0.0,biological_process
negative regulation of heart contraction,0.0,biological_process
regulation of the force of heart contraction,0.0,biological_process
regulation of cardiac muscle contraction by calcium ion signaling,0.0,biological_process
positive regulation of apoptotic signaling pathway,0.0,biological_process
regulation of extrinsic apoptotic signaling pathway via death domain receptors,0.0,biological_process
ossification,0.0,biological_process
regulation of transcription from RNA polymerase II promoter in response to oxidative stress,0.0,biological_process
regulation of angiogenesis,0.0,biological_process
cellular response to cisplatin,0.0,biological_process
cellular response to arsenic-containing substance,0.0,biological_process
adult locomotory behavior,0.0,biological_process
mitotic cell cycle phase transition,0.0,biological_process
regulation of cyclin-dependent protein serine/threonine kinase activity,0.0,biological_process
cellular response to X-ray,0.0,biological_process
cell division,0.0,biological_process
angiogenesis,0.0,biological_process
cellular response to nutrient,0.0,biological_process
negative regulation of DNA-binding transcription factor activity,0.0,biological_process
negative regulation of smooth muscle cell proliferation,0.0,biological_process
positive regulation of DNA binding,0.0,biological_process
protein import into nucleus,0.0,biological_process
negative regulation of DNA binding,0.0,biological_process
adenylate cyclase-activating G protein-coupled receptor signaling pathway,0.0,biological_process
cellular response to heat,0.0,biological_process
negative regulation of vascular associated smooth muscle cell proliferation,0.0,biological_process
carbohydrate metabolic process,0.0,biological_process
negative regulation of mast cell degranulation,0.0,biological_process
regulation of DNA-binding transcription factor activity,0.0,biological_process
positive regulation of prolactin secretion,0.0,biological_process
astrocyte activation,0.0,biological_process
activation of MAPKK activity,0.0,biological_process
positive regulation of vasoconstriction,0.0,biological_process
positive regulation of G1/S transition of mitotic cell cycle,0.0,biological_process
viral entry into host cell,0.0,biological_process
"positive regulation of synaptic transmission, glutamatergic",0.0,biological_process
wound healing,0.0,biological_process
response to iron(II) ion,0.0,biological_process
animal organ regeneration,0.0,biological_process
response to peptide hormone,0.0,biological_process
animal organ senescence,0.0,biological_process
positive regulation of protein targeting to membrane,0.0,biological_process
negative regulation of long-chain fatty acid import across plasma membrane,0.0,biological_process
positive regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching,0.0,biological_process
positive regulation of vascular associated smooth muscle cell apoptotic process,0.0,biological_process
intracellular protein transmembrane transport,0.0,biological_process
protein-containing complex assembly,0.0,biological_process
intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,0.0,biological_process
calcium ion transport,0.0,biological_process
peptidyl-threonine phosphorylation,0.0,biological_process
oxygen homeostasis,0.0,biological_process
ovulation from ovarian follicle,0.0,biological_process
DNA demethylation,0.0,biological_process
anatomical structure morphogenesis,0.0,biological_process
positive regulation of glial cell differentiation,0.0,biological_process
negative regulation of wound healing,0.0,biological_process
cellular response to organic substance,0.0,biological_process
positive regulation of tight junction disassembly,0.0,biological_process
positive regulation of uterine smooth muscle relaxation,0.0,biological_process
negative regulation of neuroblast migration,0.0,biological_process
positive regulation of histone acetylation,0.0,biological_process
positive regulation of low-density lipoprotein receptor activity,0.0,biological_process
positive regulation of insulin secretion involved in cellular response to glucose stimulus,0.0,biological_process
response to chlorate,0.0,biological_process
response to leucine,0.0,biological_process
response to vitamin,0.0,biological_process
regulation of homocysteine metabolic process,0.0,biological_process
L-methionine salvage,0.0,biological_process
digestive tract development,0.0,biological_process
sulfur amino acid metabolic process,0.0,biological_process
protein methylation,0.0,biological_process
renal glucose absorption,0.0,biological_process
choline catabolic process,0.0,biological_process
stem cell differentiation,0.0,biological_process
smoothened signaling pathway,0.0,biological_process
response to wounding,0.0,biological_process
animal organ morphogenesis,0.0,biological_process
regulation of white fat cell proliferation,0.0,biological_process
mRNA destabilization,0.0,biological_process
oxidative single-stranded RNA demethylation,0.0,biological_process
memory,0.0,biological_process
cellular response to starvation,0.0,biological_process
regulation of peroxisome proliferator activated receptor signaling pathway,0.0,biological_process
regulation of respiratory system process,0.0,biological_process
visual learning,0.0,biological_process
nitric oxide mediated signal transduction,0.0,biological_process
response to selenium ion,0.0,biological_process
endothelial cell apoptotic process,0.0,biological_process
negative regulation of glial cell proliferation,0.0,biological_process
transport across blood-brain barrier,0.0,biological_process
oxidative single-stranded DNA demethylation,0.0,biological_process
positive regulation of bone resorption,0.0,biological_process
cell-cell adhesion,0.0,biological_process
regulation of calcium ion transport,0.0,biological_process
response to endoplasmic reticulum stress,0.0,biological_process
proton transmembrane transport,0.0,biological_process
positive regulation of endoplasmic reticulum calcium ion concentration,0.0,biological_process
gluconeogenesis,0.0,biological_process
membrane organization,0.0,biological_process
endoplasmic reticulum unfolded protein response,0.0,biological_process
negative regulation of autophagy,0.0,biological_process
actin filament organization,0.0,biological_process
ion transmembrane transport,0.0,biological_process
retinal rod cell apoptotic process,0.0,biological_process
regulation of cell migration,0.0,biological_process
carbohydrate transport,0.0,biological_process
apoptotic process,0.0,biological_process
apoptotic signaling pathway,0.0,biological_process
peptidyl-tyrosine phosphorylation,0.0,biological_process
regulation of nitric-oxide synthase activity,0.0,biological_process
response to radiation,0.0,biological_process
cellular response to estradiol stimulus,0.0,biological_process
positive regulation of mitochondrial membrane potential,0.0,biological_process
fat cell differentiation,0.0,biological_process
cellular response to oxidative stress,0.0,biological_process
motor neuron apoptotic process,0.0,biological_process
epidermis development,0.0,biological_process
T-tubule organization,0.0,biological_process
response to gamma radiation,0.0,biological_process
peripheral nervous system myelin maintenance,0.0,biological_process
cell adhesion,0.0,biological_process
calcium ion transmembrane transport,0.0,biological_process
post-embryonic animal organ morphogenesis,0.0,biological_process
regulation of developmental pigmentation,0.0,biological_process
developmental pigmentation,0.0,biological_process
tube formation,0.0,biological_process
response to UV,0.0,biological_process
adenylate cyclase-inhibiting dopamine receptor signaling pathway,0.0,biological_process
apoptotic process involved in embryonic digit morphogenesis,0.0,biological_process
thymocyte apoptotic process,0.0,biological_process
positive regulation of apoptotic process by virus,0.0,biological_process
mammary gland development,0.0,biological_process
positive regulation of fibroblast apoptotic process,0.0,biological_process
positive regulation of autophagy in response to ER overload,0.0,biological_process
meiosis I,0.0,biological_process
protein insertion into mitochondrial membrane involved in apoptotic signaling pathway,0.0,biological_process
positive regulation of release of cytochrome c from mitochondria,0.0,biological_process
response to sulfur dioxide,0.0,biological_process
regulation of leukocyte mediated cytotoxicity,0.0,biological_process
T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,0.0,biological_process
T cell extravasation,0.0,biological_process
establishment of endothelial intestinal barrier,0.0,biological_process
positive regulation of GTPase activity,0.0,biological_process
amyloid fibril formation,0.0,biological_process
acute-phase response,0.0,biological_process
negative regulation of NAD(P)H oxidase activity,0.0,biological_process
positive regulation of protein autophosphorylation,0.0,biological_process
anterograde synaptic vesicle transport,0.0,biological_process
Golgi to vacuole transport,0.0,biological_process
SMAD protein signal transduction,0.0,biological_process
negative regulation of calcium ion transport,0.0,biological_process
establishment of endothelial barrier,0.0,biological_process
sex differentiation,0.0,biological_process
learning,0.0,biological_process
amyloid-beta clearance,0.0,biological_process
positive regulation of developmental growth,0.0,biological_process
regulation of embryonic development,0.0,biological_process
intracellular receptor signaling pathway,0.0,biological_process
regulation of gastrulation,0.0,biological_process
epithelial cell proliferation involved in salivary gland morphogenesis,0.0,biological_process
leukocyte cell-cell adhesion,0.0,biological_process
T cell antigen processing and presentation,0.0,biological_process
receptor-mediated virion attachment to host cell,0.0,biological_process
negative regulation of cold-induced thermogenesis,0.0,biological_process
negative regulation of endothelial cell differentiation,0.0,biological_process
adhesion of symbiont to host,0.0,biological_process
cysteine biosynthetic process via cystathionine,0.0,biological_process
positive regulation of glycolytic process,0.0,biological_process
establishment of Sertoli cell barrier,0.0,biological_process
membrane to membrane docking,0.0,biological_process
response to gonadotropin,0.0,biological_process
leukocyte apoptotic process,0.0,biological_process
activation of GTPase activity,0.0,biological_process
cell fate commitment,0.0,biological_process
glial cell apoptotic process,0.0,biological_process
response to cobalt ion,0.0,biological_process
negative regulation of B cell proliferation,0.0,biological_process
neuromuscular process controlling balance,0.0,biological_process
striated muscle cell differentiation,0.0,biological_process
hippocampus development,0.0,biological_process
apoptotic DNA fragmentation,0.0,biological_process
regulation of insulin secretion involved in cellular response to glucose stimulus,0.0,biological_process
neurotrophin TRK receptor signaling pathway,0.0,biological_process
adenylate cyclase-activating dopamine receptor signaling pathway,0.0,biological_process
G protein-coupled adenosine receptor signaling pathway,0.0,biological_process
negative regulation of cyclin-dependent protein serine/threonine kinase activity,0.0,biological_process
response to X-ray,0.0,biological_process
cellular response to forskolin,0.0,biological_process
renal water homeostasis,0.0,biological_process
cAMP biosynthetic process,0.0,biological_process
activation of protein kinase A activity,0.0,biological_process
cellular protein modification process,0.0,biological_process
platelet formation,0.0,biological_process
axonal fasciculation,0.0,biological_process
anterior neural tube closure,0.0,biological_process
hippo signaling,0.0,biological_process
luteolysis,0.0,biological_process
cellular response to staurosporine,0.0,biological_process
intrinsic apoptotic signaling pathway in response to osmotic stress,0.0,biological_process
glycogen biosynthetic process,0.0,biological_process
odontogenesis of dentin-containing tooth,0.0,biological_process
regulation of translation,0.0,biological_process
regulation of cardiac muscle cell membrane potential,0.0,biological_process
cardiac muscle hypertrophy in response to stress,0.0,biological_process
calcium ion import into sarcoplasmic reticulum,0.0,biological_process
autophagosome membrane docking,0.0,biological_process
organelle localization by membrane tethering,0.0,biological_process
regulation of calcium ion-dependent exocytosis of neurotransmitter,0.0,biological_process
calcium ion transport from cytosol to endoplasmic reticulum,0.0,biological_process
negative regulation of receptor binding,0.0,biological_process
skeletal muscle contraction,0.0,biological_process
regulation of transcription by RNA polymerase II,0.0,biological_process
negative regulation of ERK1 and ERK2 cascade,0.0,biological_process
cellular response to amino acid starvation,0.0,biological_process
regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance,0.0,biological_process
regulation of cardiac muscle cell action potential involved in regulation of contraction,0.0,biological_process
positive regulation of TRAIL-activated apoptotic signaling pathway,0.0,biological_process
endoplasmic reticulum calcium ion homeostasis,0.0,biological_process
autophagosome assembly,0.0,biological_process
response to fructose,0.0,biological_process
triglyceride homeostasis,0.0,biological_process
transition between fast and slow fiber,0.0,biological_process
sarcoplasmic reticulum calcium ion transport,0.0,biological_process
relaxation of cardiac muscle,0.0,biological_process
epidermal growth factor receptor signaling pathway,0.0,biological_process
positive regulation of gene expression,0.0,biological_process
positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress,0.0,biological_process
mitochondrion-endoplasmic reticulum membrane tethering,0.0,biological_process
ER-nucleus signaling pathway,0.0,biological_process
skeletal muscle cell differentiation,0.0,biological_process
regulation of eIF2 alpha phosphorylation by heme,0.0,biological_process
protein insertion into ER membrane,0.0,biological_process
heme catabolic process,0.0,biological_process
positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,0.0,biological_process
response to toxic substance,0.0,biological_process
mesenchymal cell development,0.0,biological_process
negative regulation of macroautophagy,0.0,biological_process
low-density lipoprotein particle clearance,0.0,biological_process
carbohydrate derivative metabolic process,0.0,biological_process
negative regulation of muscle cell apoptotic process,0.0,biological_process
excretion,0.0,biological_process
cell death,0.0,biological_process
positive regulation of chemokine production,0.0,biological_process
intracellular signal transduction,0.0,biological_process
melanin metabolic process,0.0,biological_process
B cell proliferation,0.0,biological_process
negative regulation of retinal cell programmed cell death,0.0,biological_process
axon regeneration,0.0,biological_process
negative regulation of glucokinase activity,0.0,biological_process
urate metabolic process,0.0,biological_process
regulation of glycolytic process,0.0,biological_process
protein dephosphorylation,0.0,biological_process
positive regulation of interferon-gamma-mediated signaling pathway,0.0,biological_process
negative regulation of mitochondrion organization,0.0,biological_process
amylin receptor signaling pathway,0.0,biological_process
positive regulation of protein kinase A signaling,0.0,biological_process
zymogen activation,0.0,biological_process
cellular response to leptin stimulus,0.0,biological_process
NADP metabolic process,0.0,biological_process
glucose 6-phosphate metabolic process,0.0,biological_process
regulation of potassium ion transport,0.0,biological_process
carbohydrate phosphorylation,0.0,biological_process
calcium ion import,0.0,biological_process
heme metabolic process,0.0,biological_process
heme transport,0.0,biological_process
negative regulation of amyloid fibril formation,0.0,biological_process
positive regulation of immunoglobulin production,0.0,biological_process
negative regulation of protein-containing complex assembly,0.0,biological_process
execution phase of apoptosis,0.0,biological_process
